Fecha corte;Nombre Entidad;Cód. Negocio;Tipo Part;Cons. id Part.
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8686;8;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8686;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;7;02
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;7;04
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;7;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;7;05
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;4;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;5;02
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;7;06
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;7;03
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;4;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;7;04
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;7;03
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;7;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;7;02
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;7;05
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;7;02
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;7;03
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;7;04
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;7;01
31/03/2024;ACCIONES Y VALORES S.A.;58695;8;00
31/03/2024;ACCIONES Y VALORES S.A.;58735;8;00
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;69368;8;00
31/03/2024;ACCIONES Y VALORES S.A.;80428;8;00
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;87342;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;87342;5;02
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;95249;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;105784;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;105786;5;01
31/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;105788;5;01
31/03/2024;ACCIONES Y VALORES S.A.;107027;8;00
31/03/2024;ACCIONES Y VALORES S.A.;115124;8;00
31/03/2024;ACCIONES Y VALORES S.A.;115127;8;00
31/03/2024;ACCIONES Y VALORES S.A.;115128;8;00
31/03/2024;ACCIONES Y VALORES S.A.;90278;8;00
31/03/2024;ACCIONES Y VALORES S.A.;99575;5;01
31/03/2024;ACCIONES Y VALORES S.A.;99575;7;01
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;05
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;02
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;04
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;03
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;06
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;07
31/03/2024;FIDUCIARIA COLMENA S.A.;10779;5;08
31/03/2024;FIDUCIARIA COLMENA S.A.;61583;8;00
31/03/2024;FIDUCIARIA COLMENA S.A.;61653;8;00
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;5;03
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;5;06
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;4;01
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;5;05
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;6;01
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;5;09
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;5;04
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;5;01
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;34
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;6;01
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;6;11
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;04
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;14
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;23
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;33
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;03
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;13
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;31
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;5;24
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;81171;8;00
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;97207;5;13
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;97207;5;03
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;117050;5;04
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;117050;5;03
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51968;5;02
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51968;4;01
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;81171;8;00
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;109571;4;01
31/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;109571;5;03
31/03/2024;ADCAP COLOMBIA S.A.;106809;8;04
31/03/2024;ADCAP COLOMBIA S.A.;106809;8;03
31/03/2024;ADCAP COLOMBIA S.A.;106809;8;02
31/03/2024;ADCAP COLOMBIA S.A.;106809;8;01
31/03/2024;ADCAP COLOMBIA S.A.;106810;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106813;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106814;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106817;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106814;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106817;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106811;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106812;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106816;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106818;8;00
31/03/2024;ADCAP COLOMBIA S.A.;106820;8;00
31/03/2024;ADCAP COLOMBIA S.A.;108402;8;00
31/03/2024;ADCAP COLOMBIA S.A.;112099;8;00
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;20
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;22
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;19
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;18
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;21
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;05
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;04
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;08
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;06
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;03
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;07
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;5;13
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;5;11
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;5;12
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;5;14
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;5;16
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;19
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;18
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;21
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;20
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;5;22
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;03
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;08
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;05
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;04
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;06
31/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;5;07
31/03/2024;BTG PACTUAL S.A.;58564;5;03
31/03/2024;BTG PACTUAL S.A.;58564;6;02
31/03/2024;BTG PACTUAL S.A.;58564;5;01
31/03/2024;BTG PACTUAL S.A.;58564;4;01
31/03/2024;BTG PACTUAL S.A.;58564;4;02
31/03/2024;BTG PACTUAL S.A.;58564;5;02
31/03/2024;BTG PACTUAL S.A.;58699;4;05
31/03/2024;BTG PACTUAL S.A.;58699;4;03
31/03/2024;BTG PACTUAL S.A.;58699;4;04
31/03/2024;BTG PACTUAL S.A.;58699;5;01
31/03/2024;BTG PACTUAL S.A.;58877;4;01
31/03/2024;BTG PACTUAL S.A.;58877;5;02
31/03/2024;BTG PACTUAL S.A.;58877;4;02
31/03/2024;BTG PACTUAL S.A.;58877;5;01
31/03/2024;BTG PACTUAL S.A.;58877;4;03
31/03/2024;BTG PACTUAL S.A.;60200;5;01
31/03/2024;BTG PACTUAL S.A.;60200;4;01
31/03/2024;BTG PACTUAL S.A.;60273;5;15
31/03/2024;BTG PACTUAL S.A.;71258;5;02
31/03/2024;BTG PACTUAL S.A.;71258;4;03
31/03/2024;BTG PACTUAL S.A.;71258;4;02
31/03/2024;BTG PACTUAL S.A.;71258;5;01
31/03/2024;BTG PACTUAL S.A.;71259;4;03
31/03/2024;BTG PACTUAL S.A.;71259;5;01
31/03/2024;BTG PACTUAL S.A.;71259;5;02
31/03/2024;BTG PACTUAL S.A.;71259;4;02
31/03/2024;BTG PACTUAL S.A.;93624;4;03
31/03/2024;BTG PACTUAL S.A.;93624;5;02
31/03/2024;BTG PACTUAL S.A.;93624;5;01
31/03/2024;BTG PACTUAL S.A.;93624;4;01
31/03/2024;BTG PACTUAL S.A.;100095;4;01
31/03/2024;BTG PACTUAL S.A.;100095;4;03
31/03/2024;BTG PACTUAL S.A.;100095;5;01
31/03/2024;BTG PACTUAL S.A.;100095;4;02
31/03/2024;BTG PACTUAL S.A.;100095;5;02
31/03/2024;BTG PACTUAL S.A.;107024;4;01
31/03/2024;BTG PACTUAL S.A.;107024;5;01
31/03/2024;BTG PACTUAL S.A.;108638;4;05
31/03/2024;BTG PACTUAL S.A.;108638;4;04
31/03/2024;BTG PACTUAL S.A.;108638;4;03
31/03/2024;BTG PACTUAL S.A.;108638;4;01
31/03/2024;BTG PACTUAL S.A.;108638;4;02
31/03/2024;BTG PACTUAL S.A.;60348;4;02
31/03/2024;BTG PACTUAL S.A.;85000;4;01
31/03/2024;BTG PACTUAL S.A.;87268;4;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;10824;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;12
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;09
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;14
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;13
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;08
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;10
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;10936;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;21
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;15
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;17
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;19
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;12
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;13
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;11
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;20
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;16
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;18
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;14
31/03/2024;ALIANZA FIDUCIARIA S.A.;18462;5;22
31/03/2024;ALIANZA FIDUCIARIA S.A.;67403;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;67403;5;08
31/03/2024;ALIANZA FIDUCIARIA S.A.;67403;5;12
31/03/2024;ALIANZA FIDUCIARIA S.A.;67403;5;11
31/03/2024;ALIANZA FIDUCIARIA S.A.;67403;5;09
31/03/2024;ALIANZA FIDUCIARIA S.A.;67403;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;09
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;10
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;08
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;67404;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;73723;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;73723;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;73723;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;91394;5;08
31/03/2024;ALIANZA FIDUCIARIA S.A.;91394;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;91394;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;91394;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;91394;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;96832;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;96832;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;96832;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;96832;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;96832;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;97466;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;97588;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;09
31/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;101366;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;102610;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;102610;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;102610;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;107463;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;108387;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;10
31/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;110358;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;10
31/03/2024;ALIANZA FIDUCIARIA S.A.;112335;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;112618;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;113579;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;115466;5;10
31/03/2024;ALIANZA FIDUCIARIA S.A.;115723;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;115723;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;115723;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;117569;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;117569;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;117569;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;118816;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;118816;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;118816;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;34163;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;27283;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;28403;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;28405;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;34630;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;34644;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;38802;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50261;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50272;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50276;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50277;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50278;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50280;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50283;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50287;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50304;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50410;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50411;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50439;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;50518;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;54582;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;58247;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;64114;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;64114;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;64114;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;64129;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;65869;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;66289;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;66652;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;66857;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;71191;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;71323;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;71323;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;73317;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;73493;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;75716;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;75995;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;75995;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;88247;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;19
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;17
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;08
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;06
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;07
31/03/2024;ALIANZA FIDUCIARIA S.A.;89435;5;13
31/03/2024;ALIANZA FIDUCIARIA S.A.;89854;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;89854;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;89854;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;90256;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;90256;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;14
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;15
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;05
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;10
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;09
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;94490;5;04
31/03/2024;ALIANZA FIDUCIARIA S.A.;95663;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;95663;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;99250;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;99251;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;102088;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;102362;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;102362;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;102363;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;102363;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;102363;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;102364;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;102364;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;104027;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;106232;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;109445;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;109445;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;110153;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;113190;8;00
31/03/2024;ALIANZA FIDUCIARIA S.A.;114155;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;114991;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;114991;5;03
31/03/2024;ALIANZA FIDUCIARIA S.A.;117568;5;02
31/03/2024;ALIANZA FIDUCIARIA S.A.;117755;5;01
31/03/2024;ALIANZA FIDUCIARIA S.A.;117755;5;02
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;34
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;23
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;35
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;31
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;30
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;32
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;33
31/03/2024;FIDUCIARIA POPULAR S.A.;11286;5;11
31/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;28
31/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;25
31/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;26
31/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;27
31/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;29
31/03/2024;FIDUCIARIA POPULAR S.A.;11356;5;22
31/03/2024;FIDUCIARIA POPULAR S.A.;31508;8;00
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;13174;8;00
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103927;8;00
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;9645;8;00
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;01
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;08
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;20
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;06
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;11
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;05
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;10
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;09
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;5;04
